Date,Sampler,Burn_Timing,UTME,UTMN,ELYCAP,DANCAL,STIPUL,Comment
5/21/2018,Dfriedfel,Post-treatment 2018,525170,4270170,3,0,3,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525010,4270160,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525020,4270160,2,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525030,4270160,2,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525040,4270160,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525050,4270160,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525060,4270160,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525070,4270160,2,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525080,4270160,1,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525090,4270160,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525100,4270160,0,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525110,4270160,2,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525120,4270160,2,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525130,4270160,2,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525140,4270160,1,1,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525150,4270160,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525160,4270160,2,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525170,4270160,2,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525010,4270150,2,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525020,4270150,1,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525030,4270150,2,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525040,4270150,1,0,3,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525050,4270150,2,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525060,4270150,3,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525070,4270150,0,1,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525080,4270150,2,0,3,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525090,4270150,2,0,4,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525100,4270150,2,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525110,4270150,1,1,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525120,4270150,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525130,4270150,2,1,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525140,4270150,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525150,4270150,0,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525160,4270150,3,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525170,4270150,3,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525020,4270140,3,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525030,4270140,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525040,4270140,0,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525050,4270140,1,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525060,4270140,2,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525070,4270140,0,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525080,4270140,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525090,4270140,1,0,3,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525100,4270140,0,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525110,4270140,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525120,4270140,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525130,4270140,0,1,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525140,4270140,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525150,4270140,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525160,4270140,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525170,4270140,0,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525030,4270130,0,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525040,4270130,0,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525050,4270130,0,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525060,4270130,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525070,4270130,0,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525080,4270130,1,0,3,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525090,4270130,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525110,4270130,1,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525120,4270130,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525130,4270130,1,1,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525140,4270130,2,1,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525150,4270130,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525160,4270130,1,2,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525170,4270130,0,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525040,4270120,0,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525050,4270120,0,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525060,4270120,0,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525070,4270120,0,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525080,4270120,0,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525090,4270120,0,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525120,4270120,3,1,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525130,4270120,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525140,4270120,0,1,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525150,4270120,1,1,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525160,4270120,2,1,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525050,4270110,0,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525060,4270110,0,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525090,4270110,0,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525100,4270110,0,0,3,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525110,4270110,2,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525120,4270110,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525130,4270110,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525140,4270110,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525150,4270110,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525160,4270110,0,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525060,4270100,0,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525090,4270100,0,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525100,4270100,0,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525110,4270100,1,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525120,4270100,2,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525130,4270100,0,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525140,4270100,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525150,4270100,2,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525160,4270100,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525070,4270090,0,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525080,4270090,0,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525090,4270090,0,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525100,4270090,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525110,4270090,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525120,4270090,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525130,4270090,1,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525140,4270090,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525150,4270090,3,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525160,4270090,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525070,4270080,0,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525080,4270080,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525090,4270080,3,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525100,4270080,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525110,4270080,1,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525120,4270080,0,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525130,4270080,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525140,4270080,2,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525150,4270080,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525160,4270080,2,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525070,4270070,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525080,4270070,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525090,4270070,1,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525100,4270070,2,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525110,4270070,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525120,4270070,1,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525130,4270070,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525140,4270070,2,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525150,4270070,2,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525160,4270070,2,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525080,4270060,2,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525090,4270060,0,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525100,4270060,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525110,4270060,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525120,4270060,1,1,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525130,4270060,1,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525140,4270060,2,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525150,4270060,0,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525160,4270060,2,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525080,4270050,2,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525090,4270050,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525100,4270050,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525110,4270050,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525120,4270050,1,1,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525130,4270050,1,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525140,4270050,3,0,1,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525150,4270050,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525160,4270050,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525090,4270040,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525100,4270040,1,0,0,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525110,4270040,1,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525120,4270040,1,0,3,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525130,4270040,2,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525140,4270040,0,0,2,NA
5/21/2018,Dfriedfel,Post-treatment 2018,525150,4270040,2,0,1,point apparently missing from 2017 survey
